text,sentiment,urgency,confusion
"It's the word \capabilities\"" at the end that goes with all three categories after the edit. so_x0007__x0007_..._x0007__x0007_An IQ test measures an individual's verbal [capabilities], reasoning [capabilities], or motor and spatial capabilities.""",1,0,0
Absolutely agree!!!,1,0,1
"Hi. This is <nameRedac_<anon_screen_name_redacted>> from Nepal, an optometry student. I hope this course is very suitable for all those who are interested in scientific writing._x0007__x0007_Cheers",1,0,1
"Audiology, psychoacoustics and audio electronics. I also have a background in optoelectronics and semiconductor engineering.",1,0,1
"YES!! Well, I don't expect them to go through and edit all of the video for this iteration of the course, but I think this is very good feedback for the admins. It is quite jarring to hear the copyright notice so loudly and abruptly at the end. _x0007__x0007_After the video completes our brains are processing new memories and forming new synapses. Getting jolted 'awake' by a copyright message is not helpful; it reduces retention of the valuable information contained within the videos. _x0007__x0007_I have gotten quite quick with the mute button!",1,0,1
Agree!,1,0,1
"Many times when I read articles, I really disturbed by the acronyms. I found that whenever words are repeated more often, people use acronyms. I knew today, it is not the right way of writing.",1,0,1
We'll look into that! The difference between discuss and argue is that the latter usually involves a lot of negative emotions whereas discuss is more neutral.,1,0,0
"There is a place for active voice, and there is a place for passive voice. If the doer of the action is unclear, passive voice can be more honest. Additionally, passive voice is useful in methods sections where active voice leads to repetitive sentences (I've written a little bit about this, to plug my [blog][1]). Your example of \200 tests have been done\"" is indeed a place where passive voice might be more appropriate, as the identities of the doers are unclear._x0007__x0007_However, saying that active voice is inferior in scientific writing because it doesn't \""sound scientific\"" is simply an [appeal to tradition][2]._x0007__x0007__x0007_  [1]: http://joshuayearsley.com/case/passive-voice-is-your-friend-really/_x0007_  [2]: http://en.wikipedia.org/wiki/Appeal_to_tradition""",1,0,0
"I like the \to treat\"" at the end.""",1,0,0
"It's OK to start a sentence with \But\"" or \""And\"" despite what you may have been told. Just read some professional writing (magazines, etc.) and you'll notice that these are frequently used to start a sentence. They're the perfect transitions (nice and short!).""",1,0,0
I like this edit!,1,0,1
"The final example in Section 1.6 is \As we can see from Figure 2, if the return kinetic energy is less than 3.2 Up, there will be two electron trajectories associated with this kinetic energy.\""_x0007__x0007_My edit is \""Figure 2 shows that two electron trajectories are associated with a return kinetic energy of less than 3.2 Up.\""_x0007__x0007_The suggested edit used \""yields\"" instead of \""is associated with.\"" Is this really a proper use of the word \""yields\""? I understand the desire to use punchy verbs, but \""yields\"" implies that the kinetic energy creates those electron trajectories somehow, which obviously isn't the case. In my opinion, using \""is associated with\"" gives the proper level of uncertainty to the statement, as it implies that the data show an association but not a cause._x0007__x0007_What do you think?""",1,1,1
Thanks for catching our typo!,1,0,1
I am <nameRedac_<anon_screen_name_redacted>> from Canada and this is my fourth on-line course. I have finished the first module and looking forward to learning more.  I am guilty of speaking in the passive voice quite frequently.,1,0,1
"thanks  a ton, hope it helps..",1,0,1
"Hello,_x0007__x0007_For Quiz 1.5, question one, I thought the verb \can\"" seemed stronger than \""could\"" on the revised sentence. Is there a rule regarding these two similar words?_x0007__x0007_Thanks!""",1,1,1
"I agree that using the active voice helps being more direct and understandable, but I still think that using passive from time to time is not a sin, and in some occasions it may even help. Let's see one of the examples from the lecture:_x0007__x0007_\The activation of Calcium channels is induced by the depletion of endoplasmic reticular calcium stores.\""_x0007__x0007_This sentence is indeed more direct in active voice, but imagine the whole article is about the calcium channels. In that case the calcium channels would be the main subject over the whole article. Then if we turn it into an object just in one sentence it wouldn't sound so natural, right? What do you think?""",1,1,1
"I agree that this seeming aversion to using the active voice in formal writing comes from a traditional mindset. Reading a scientific journal, for example, that is full of jargons and nominalizations can be so tedious and boring. It's easy to lose your way in it, and misunderstand most of what it's saying.",1,0,0
"This leads me to think, and to ask, as far as active and passive voice is concerned, whether it is advisable to vary the style or levels of usage (i.e., formal or informal/ conversational) used in different scientific and technical writings, based on their intended readers or audience. In short, is it correct to say that writings with higher level of formality ( such as those found in peer reviewed journals), should use more passive voice sentences? And conversely, that popular scientific and technical magazines ( with more informal style) should use more active voice sentences?",1,1,1
"For the last example, could we turn the structure? For example: \Fig.2 shows two electron trajectories when the return of kinetic energy is less than 3.2 Up\""""",1,1,1
"Has no --- lacks was a part of the video-lecture, this example was in one of the slides.",1,0,0
Sometimes we should use acronyms to avoid repeates,1,0,0
I lost a point because I didn't capitalize the first letter of an answer! Isn't that a bit over the top strict? I know the grading system can easily understand such exceptions.,0,1,1
"I have exactly the same question. My edit was almost the same - just in different direction: \Figure 2 shows that a return kinetic energy of less than 3.2 Up is associated with two electron trajectories.\""""",1,1,1
"Hello to everyone,_x0007__x0007_I think Dr. <redacted> changed the meaning of one of the passages she used as an example of what not to do when she \translated\"" it. This is the passage I'm talking about (original paragraph followed by the \""translated\"" one):_x0007__x0007_*\""Dysregulation of physiologic microRNA (miR) activity has been shown to play an important role in tumor initiation and progression, including gliomagenesis. Therefore, molecular species that can regulate miR activity on their target RNAs, without affecting the expression of relevant mature miRs, may play equally relevant roles in cancer\""*_x0007__x0007_*\""Changes in microRNA expression play a role in cancer, including Glioma. Therefore, events that disrupt microRNAs from binding to their target RNAs may also promote cancer\""*_x0007__x0007_The original text doesn't specify the mechanism (enhancement or inhibition)of dysregulation of miRNA activity, nor the role (tumor-suppressor or tumor-promoter)of its dysregulation in carcinogenesis; yet somehow, she overcame this ambiguity and came up with a extremely precise \""translation\"". I'm NOT stating that the transformed passage is scientifically inaccurate, but pointing out that I think it has some extra information absent in the original paragraph._x0007__x0007_Regards,_x0007__x0007_<nameRedac_<anon_screen_name_redacted>> Véliz.""",1,0,1
